name,price,description,rating,user,categoryType,conditionType,offerType
O0BBRNC3X6,2449.5,UM5IX7HZTSXV8ZFV01M3C9Z872WJ3WZ0LX46BBM6JM1YJVFUMN,0.3,68,FOOD,USED,BUY_NOW
VMYHNG73NW,4869.48,1U96TMD3ND4UVNTIHD7PPBV87TAO1RWWF80BXTJSPO0WLZRY2T,0.67,19,SPORT,NEW,BUY_NOW
IY5Z2SRTYP,573.49,V93WTJZ830Y3D2LRHVEY4QBV9R5REHA9K67H4VP88S2M36VHWD,0.58,26,FASHION,NEW,AUCTION
MZE3MLDXMJ,3537.16,6IVDWQQBKAXJ20DFSOUQ2LADF0UD6M0QXUDCQ779ABXIS0199Q,0.83,51,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
QA5P1WNSGT,4266.21,2CHG9TZ42QNUHW8HL0KU9UQVS8134K1WHW4YGZ3JPHIL5K9HNQ,4.18,86,AUTOMOTIVE,NEW_WITH_DEFECT,BUY_NOW
XF5WEH00I1,1189.52,WPTL0UFFA6ESS1BCOSXQN6QMX7GELWS7N03KXF39VB6C4PX411,3.31,36,AUTOMOTIVE,USED,BUY_NOW
0S9Z4MHLG3,2919.04,58XP8WP07ZY4U4YTEM2CXEDVJIOQ088YJCR1JWNLFJ5ZJH2FIL,1.12,41,HOME_AND_GARDEN,USED,AUCTION
PPUOL5WSEG,733.44,S4XO5LXG1580943739GB1TOND4QZTD6V3GO966VUOAD1SWXWE9,2.78,39,BEAUTY,USED,BUY_NOW
YU6UDX1GP2,4218.28,X51A20MEPIUMWIIW9D511CW68M9ROUCBE81SPYRRKND3YR9X2L,4.5,61,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
CLP9KJV09K,4761.71,0GL2WA0SD5VI2LI3838586DC9HMU1954RTKF0RMP5LDU4YQHTY,0.2,29,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
A1WW4UV1PA,3076.58,QY2TBJGJU09EPUWJUJYJZUA246PKGSHA1VD3WJSI2XYSTSOC6B,0.42,12,HEALTH,NEW,AUCTION
HW85IH92L6,4899.8,UXODSGTPIA7QRWJD45FZ0VMG1F1WKOWSPU4JBRJ6LSD5JUN1KG,3.61,37,AUTOMOTIVE,NEW,AUCTION
7K0M4B9V0F,4667.36,B76PZ97XYPJ5PJN43C96RHQGP0JIVSJJHG4AKQINABU242RMEA,3.9,82,ART,NEW,BUY_NOW
HBBUEJL3TD,3237.59,MFQMTWEX37Y5CRVC118L42SN1HZ5SUCYFTFQUSXED44R9FZY1P,0.88,46,SPORT,NEW_WITH_DEFECT,AUCTION
23WRZ6VXPJ,1067.67,8N1N9U6N7P3TCN8W2O5Y2BMFYLNU3AG5MQ1CPGWFPVU6P2A30W,1.73,91,HEALTH,NEW_WITH_DEFECT,AUCTION
459ZBG0Z2A,3269.11,T4I5LWDUW1UW2WEPJ9BHED8P13YABQZAX3HA06WKFNWLBZ3D86,1.63,43,SPORT,NEW_WITH_DEFECT,BUY_NOW
EG2HBVN62M,1701.91,FDYJ84XJT5D22EB1SQYUNAK0GY2N7TYLELZ60QAF1A5UXBYGEU,0.08,16,FASHION,NEW_WITHOUT_TAG,BUY_NOW
JA076Y6V9B,3296.12,2VLQSMZ2RBPWKVYMEVFM0C5UM9G60SP7938137T9UCY7JSLFTN,2.4,82,HEALTH,NEW,BUY_NOW
PO8BPG8E0Q,4426.77,DT38WL3DTZOF01M6P1BLEC9ITJN9L1TDVDF3SHGIQ7R4WUL6HQ,0.65,66,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
9BJXXJPQRJ,459.78,ESIRVQKY1U3BNY1BXNY55B2DBARN3BX47DTP8XAJXJZGLFSY9T,4.33,87,SPORT,NEW_WITHOUT_TAG,AUCTION
WJM75UC1ZA,4234.25,1NB49KTQG28S6YVAFCSF5VASFKUCIAWNQCWH6PQ7956GA8LFLU,1.38,7,AUTOMOTIVE,USED,BUY_NOW
J9LIVI9F6U,1696.02,HO9Z90CZ8N06FQVDAQKDYRX6UVC84JH72QF2TYEQR04T3J1B64,1.95,80,HEALTH,NEW_WITH_DEFECT,BUY_NOW
SGRSWJXL0A,171.46,E5L5TVLGURTX2N7PH164KNFR625E61XPAZ1CP04JABWJ9S18GT,4.13,12,FOOD,NEW_WITHOUT_TAG,BUY_NOW
6O9QW7W5J1,1570.25,65KJOCOK1BSWQAN4JDULUGB8ER6XID2CIUX3C63GNOMH138D4I,3.41,87,FASHION,NEW_WITHOUT_TAG,BUY_NOW
WXTLHP9UPY,3396.78,QOM3Z4RRSOLPBMQJ901CTUXXZOQQMNE2HS6MG8YLC0L1PT05YN,2.14,81,HEALTH,USED,AUCTION
PTC2H8IGJF,1714.33,MW212UWR6RQDMNN2IVIXPLCT1JQ8IMR30QPOSBASLUII4M613B,3.91,67,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
JNNC7L0K68,961.82,K5TDPWYCKH9MKR1HQMQ3CD3FN550K5LA9MYGK7ERBOUVIFZOFB,1.35,89,HOME_AND_GARDEN,USED,BUY_NOW
IEVI5U8LWU,3569.06,CGH0UL02HV7Q02I6I3ISO4AJFKVGWJGKZNAZ7EX753WZVG1AVG,1.93,6,FOOD,USED,AUCTION
WATRYC7DZH,127.6,40MIKZ73RRCX67GUX60BBCTZJ45CYGIFG4W4FGWX8N47RG95P3,2.8,86,FASHION,NEW_WITH_DEFECT,AUCTION
5OWQUIPBY1,4020.2,FVTTW8HX80MAISENS52JSOQN7Z4XWYJMO192TBYQEOIK0NO8YM,3.09,50,AUTOMOTIVE,NEW,BUY_NOW
XVKU1OY1GD,730.2,1C3U584U1FFSIQQKTQEDADGUL9CLZIQC8Z7NC5AJPA2OIGACTG,3.06,44,HEALTH,USED,BUY_NOW
5GCRC2L8LZ,3766.06,A3YJMMNGTUGJ18UI2ODKJYNU86HWZKVAOUDQFNIVXYHE8RSZEE,1.35,26,FASHION,NEW_WITHOUT_TAG,AUCTION
JLWS0HSBUX,4956.27,UALXANZJE3TNLEIO4SOSWWXFVEQ9Y0E196VQJJ2KUQJ4Q7CK41,1.71,8,ART,NEW,BUY_NOW
3EOXSWJ2EG,3735.35,O4M7FOCOAVRG9JAPM42M7C7BBJWEK62PBIBJJZ738UIYLNYQVM,2.91,80,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
7BEYTD4T5W,3379.17,4G4MQ5E7IURMM4KJSVIYIS1HTK0BSO7OF7KIU2QP4LFSTZ3LN1,3.55,55,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
JVTMUQ1569,1363.45,8MB9XRMADSDY3DIG449AXS72R0IQQHJHG232YT1VBFFJ9R961R,4.16,96,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
MH72FOGRWK,46.88,1SXVAGPY7LM5RVFOVHA7QCSL3X4CFR4733RZSB26M0N404BFRH,4.7,24,BEAUTY,USED,AUCTION
1X8O0G55O5,3918.92,5TBPWPPRFLVZA1MOFLHP60SPOAO9SER6UH4Y7YT8JQIWQNFRUO,2.43,56,SPORT,NEW_WITH_DEFECT,BUY_NOW
V181MXZ225,2460.22,N0LY4RTQHTDDCDJ5FGS2DAJRHZBA00PQ4KQZOMJB5TM1R4LOHF,3.28,54,HEALTH,NEW_WITH_DEFECT,BUY_NOW
H5KVQJOG47,2751.3,KSGTAH5DTXTL57O4CYWPJHR66YIHFULUX516OSKXQ071QHKSZU,2.67,53,HOME_AND_GARDEN,NEW,AUCTION
4076NRDGZ4,123.98,RJ55OSYXG0ER1XSECKJN3YHBKRTQNOUBE2Q3PFB1GXU41T86WW,4.37,15,ELECTRONICS,NEW_WITH_DEFECT,AUCTION
G0T0HEQBUE,800.76,F27IZJF4S5KGC0C6FZWNW543AZE6T2D3TTZ3I8ZRWM4ZCKVSWB,3.6,31,HEALTH,NEW,BUY_NOW
8OKP0ZEICO,4472.9,ZVJGZ5USU4WOPT8JTPD0CLH42V6DZHP9XCMCT3U5WVMCVMS30P,0.15,44,HOME_AND_GARDEN,USED,AUCTION
HLDA8VFC10,3817.1,KLZ3JTEYJERDDWC4WY0U32OLNXLCSNDQPVALJSECKJHBBSS4UV,2.03,9,HEALTH,NEW_WITH_DEFECT,AUCTION
JYDY5OGVSQ,4392.05,9UQUHQBW6SZWAEZXOPPPVOOWJ8CRQVLCB98PI7LRJAIGE3I0T2,3.39,15,AUTOMOTIVE,NEW_WITH_DEFECT,BUY_NOW
MIJGKRKHUZ,2740.81,6932WCHG4U7H7WBL7YSDXBRCQIHA6SP3JVZ4WUCSB0IAL26L0B,1.46,98,ART,NEW_WITHOUT_TAG,BUY_NOW
R7CRGGZWKF,2790.3,M22WUG85HTY4SUZ9582FIAICNZ53BXEAHX7FVR83I5EI7BG2Q5,2.69,70,SPORT,NEW,BUY_NOW
VNGYDPSLES,1983.38,NEVG2JYC36IJ211AT92LFFTLYLT6CNLP8YHO9XT26CVO1GHWWS,2.79,93,ART,NEW,AUCTION
Z18LOF5WDJ,4810.4,ROXI6WPZWXZWKVWG4Y9YD3J3V9CI0HCC7IRK4A173DSO504TXS,2.55,4,ART,NEW_WITH_DEFECT,BUY_NOW
FBVOM7RJCP,321.18,ABSPRM1ILJJIZITCJV2SSEWFDA833B84UZADZDKR16X5Y9FW74,1.71,96,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
KVGIPNPLY7,1670.76,EJ2DUOBFHBLFRQPAIN85FKU44ELD7645IA3KRIM0H2R5VYUI4U,2.3,54,HOME_AND_GARDEN,NEW,AUCTION
ST7U9WGPSB,3833.34,AOEB8ZGYWIOPBD8OM7IQUM3TK72GSKFWT63V5NO9MZFMN85TOQ,2.21,8,HOME_AND_GARDEN,USED,AUCTION
BBW7MKF1FG,2376.12,39D1AOGMZKVK4NF4077UP6SDVMJFFRYQ9P12K9TXPTSS2ZJF0Y,4.45,14,BEAUTY,NEW_WITHOUT_TAG,AUCTION
NV1935X4T1,4580.73,I1OXKWVDABRE699M3VX06Q91AMQ8LQ9NDR2484LT23TL4E77RI,2.94,31,AUTOMOTIVE,USED,AUCTION
BL34MVRP9N,4736.05,NRA90JA8NPCQDE4YJFHZB4AD8Q0SEZEAD97FL8UU28W0PSUZCM,4.89,21,FASHION,NEW_WITH_DEFECT,BUY_NOW
SXIXN5A3Y3,4772.2,MO1KCAR4D422ZYV01B0ZVD1XMPHZRX9F919R0I1D66FOY2MN2N,0.1,25,ART,USED,BUY_NOW
NHUO3OT6BV,1903.06,B4HAA9KS9R0ATWNH6IQFBER82F1942OT43FKHHZGMKVIYP9OK2,1.94,20,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
D4U47QPAJZ,4167.51,YAQHL8XZQRYN3CQGTL0ORBDP685FA79SDKH31RMGDUYES9QAXG,1.03,33,SPORT,NEW_WITHOUT_TAG,BUY_NOW
PSOHY2N7BP,2610.47,OSRL0I724NIWIV8F8T191OM39ER10IHIM667Q3314GQU0O5WPI,1.76,83,ART,USED,BUY_NOW
RDGEEHU6EI,3275.7,3JCZOQ7CFN0MSWDACHQNFBKUNUHWZD29OR0IX6GSDBJTA4U01H,1.06,64,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
MJRP0362V3,2463.7,6CLE28RSW8T45CURTLO9LDT1Q5O89MSG8MS82M4LJBE6MTP8RN,1.73,26,ART,NEW_WITHOUT_TAG,BUY_NOW
LSUEK433XP,1565.96,VFZGODE0LEL8N62GO7REO8T8ODXX6HDTC1KNK5XQGXTB75GTTQ,0.58,52,HEALTH,NEW_WITH_DEFECT,BUY_NOW
F7G8GTANGC,731.82,JO4G27WQ5FWZVPPRF60J6V44H0D2L3301XF1JPVGC7ZKD3M3W0,4.97,40,FASHION,NEW,BUY_NOW
G79ZK4IGYR,3408.6,AZ1Q0I43FHJJP21E7T5SS5HPOWFMWHCBQ00AO96KTCOTLLN3RY,1.02,86,HOME_AND_GARDEN,NEW,AUCTION
OHOHABVIN9,4554.8,RWYDERVJZLCORDE2UT0OM2SGY6O4JC8BIW02XPA8HZLAG2HK2P,2.39,77,ELECTRONICS,USED,AUCTION
8MQGZN9EW3,1607.02,O6H3W7TQWW1AZR16HFSBWSX5QA3NYHTF7N6DHFPMP1NR1YA0TD,3.91,69,ELECTRONICS,USED,AUCTION
S9MBEJGTIM,3860.79,RHMZ27Y34T9BJOULL26NC0OV3P26ATU7M3FA8UZEQKQSNJ0TG2,4.21,80,FASHION,NEW_WITHOUT_TAG,BUY_NOW
60DWGA5FIG,26.13,WGAAESYOQ88Z7EQLXA0RLRAI3BOCDOSMMR0BPXI1Z3810MWNJR,2.76,63,ELECTRONICS,NEW_WITHOUT_TAG,BUY_NOW
Y09YMYN5XZ,1635.54,9JYGRGS1PC6LZK6MMDLLN85SLCBRT52PL18RR81GH46SI4T9OP,2.39,55,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
PYYXX74T0I,1153.35,7UM2D1CM2NO0TAG0FSQZT2SBC45BKHHEX9NXI3PNGU70CIELYK,0.78,39,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
8VW1DA2UID,4729.18,8ZJ7VJRQEZ8T9JR6EXFHELCY69MH4D47ZCRG306BDI9HUMGTY3,2.65,8,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
YX8CHLYKF6,509.63,AUH751I8JVAAW7UYTUE47TWVXBDX82NVUBC7CO3DRYB94YFFDT,1.52,60,HEALTH,NEW_WITHOUT_TAG,AUCTION
TPL5XA4AP2,1347.78,Y29YN89Y20BQPQ8683ZKOZOH9CV8C8C7EC262SW6DNAD4NJNYJ,0.64,17,AUTOMOTIVE,NEW,BUY_NOW
M0JB1GVZPK,1088.51,FWND7KLN0X68JM7B8KS2FEY5Z7AF4YU3DHSWJFMWSENVUUFOAG,4.98,24,AUTOMOTIVE,USED,AUCTION
AE2457B28W,2736.66,K3UGO9HYLMD86CRO8ST5KC328E9Z3MMI7OT16OJL7FF74N5W4W,0.68,75,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
Y2H27JDYZS,3294.08,IJASJTHC1XATP0QS4PLT6RMCFO6ULZ2U2JK9W2ZH5ZUK77QOYB,3.91,28,ELECTRONICS,NEW,BUY_NOW
93J24JI7KR,4894.32,6AH09M2F5FIO8KHGHQPB5OSULXM3E42NMI5ZEDG1L8K024NMBI,4.02,44,ELECTRONICS,NEW,BUY_NOW
R1KRTJ47XD,415.54,MHACJLW0TXINVES3W50GE358QMQTGYH6S80M1S71WOXY7CACLJ,2.59,56,FASHION,NEW,BUY_NOW
48A1JBEAZL,1402.53,M1MCU6ZFIPOIS5MUK668HDB0J1UFUEENFOTRM3T0141BJPFOG6,1.97,54,SPORT,USED,AUCTION
48YILZLVFK,3430.55,HIRMQH01EN19LU2MXJIGVRAKKLF53CO7Q57BQQZNPU21WW3KIQ,4.89,41,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
ISRS5MR4D5,1670.17,50PKUWOQ7CF0SWH32RYT3D7JQSNUIIKTBYQILF3F3YB2X9Y682,1.28,27,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
LEXEJ0LQWP,3906.35,0V64W3JN6MAIB46BG0CFMFMLVNV204BMM0H5Z9223LN6JVEZE5,2.27,91,ELECTRONICS,NEW,BUY_NOW
4CAPXZ2LNT,2511.84,ONTMRDJDU3C8IBLD5I0OZO35H436INO6I22ONAM4XPSGB8PPJQ,1.51,59,BEAUTY,NEW_WITH_DEFECT,AUCTION
DPB7S8FSMO,1857.49,1J3E8QMWEQIBWNE4CR69KCL2H6UJ3JHQL9CJPMAK3PD2RSH4VA,4.31,35,HEALTH,NEW,BUY_NOW
2BZTWACZRQ,4443.05,TVKQIAY7W7DD5VZO4HBVGM1XV5SIFNZM1LBD5I5E6FSG7TW5KK,2.7,55,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
R8ZLKW8MYD,2856.03,QYZBDA1FFACBHXMB3XZOIYULPH4GOO9QWZZFH59FUNMZHLTS2T,3.72,1,SPORT,USED,BUY_NOW
M9INL5QIJT,2190.09,JU69RY9M7GMI0HB0DS0P4W2IGBDXNWPH3XPJHUF0ADL0QPGWWS,1.48,9,HEALTH,NEW,AUCTION
4LRGE3N2NC,873.18,HR5KCUTXM9GUPM6EPAIJTZPFOFRYST4TODSCK3KO411JN75RF0,2.97,69,SPORT,USED,AUCTION
NWL1L8LNNR,1267.75,2AM13DO53WT87GRLEZ6M0PGUZW0F3L6CEZJWRVOGFTQUSY697E,4.37,46,HEALTH,USED,BUY_NOW
QWLMZ68L9Z,4018.02,7KAZIGLUFPFM0MZ3Q10DW19O7JVAXJ9VNOLWGSO2W1Y8M3EJD1,1.9,20,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
LC4WQP4POC,711.3,1HUYOAWTQSGKZHGOGQZGLPVYEG70736IUUTBBB71AMDJXSBKS7,3.64,95,BEAUTY,NEW,BUY_NOW
QP1REZYDGI,1655.88,ZK837UB2Z6QJZI01CBX2J8J4V6H8UOUUG01H1YYS4L4X8TKPYM,0.54,33,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
BXZWU9EG76,933.5,4SR0UQ7OFSEQJ8D6M72ASDC13LVG6KDKI3YO0NMPLOIKPVXJEC,1.2,37,ART,NEW_WITH_DEFECT,BUY_NOW
DR7ZA7F70G,720.89,HWB0RG22RYNSH2R8TPZLNQGGNPG16VNJ6NHH3SCHMFC61RX8UL,3.89,30,FASHION,NEW_WITH_DEFECT,AUCTION
BNPTUVYDR4,1022.08,CKCS4VOAT5PE7W8UA7NRJU1LCOJYSHLDSUYU0TU111K20588B1,4.53,56,AUTOMOTIVE,NEW,AUCTION
94PSG7KU5B,1911.98,FEAUV6VIKLXRA5VG6NVSR76HZE64DRYQ55597C696OD74BC1SK,4.51,46,FASHION,NEW,AUCTION
E7DCY938U6,896.39,DAKM8UGXMI7DJ7LVPACJ64QRKQZK6BLZ903D4HOFBLTHLDJ098,1.01,33,FOOD,NEW,BUY_NOW
2C7O89UDS0,1681.78,MA9P0PS6ALCLVGICOJ2CS2C1PYY5XSSNLJWXG74N5VWDXZG0YN,0.09,12,ART,NEW_WITH_DEFECT,AUCTION
JJOMH1V3ON,409.96,IAVHW3QSDT4B5UI8LI60TYFGXBZDGCACZT5L6XM48GOO4GQ706,4.97,18,HOME_AND_GARDEN,USED,AUCTION
SNECTS03LO,1528.83,10DPQWUBOUHXE4LPU76JODJFIXP4HMJOWSULPBLIXLMW3KEH4W,2.54,10,FOOD,NEW,AUCTION
94GSSR5FDV,2162.92,W4F1PFA9QU9VPG8CZ8G1WJTMX2D0PZPRQ1X5XJVP40FB3J1XDE,1.57,60,FASHION,NEW_WITHOUT_TAG,BUY_NOW
G5F20H3KBB,4873.55,XA0F24KLWUZPPMN7SGGQFTULECMULW10I2ALMBPPPSYO4ITACQ,4.45,65,ELECTRONICS,NEW,AUCTION
035807XPRS,3825.14,LWX2T9DGWMBVH1075KUB9TMH3WM633Y54XP5OW8DIL39ABC6G3,1.3,77,SPORT,NEW_WITH_DEFECT,BUY_NOW
75HXKICA0R,855.53,I1VH3LJM7IHOSD2IFPL94AWPJD9TABLMRKEN86EETOUA3VGKVS,0.11,66,FASHION,NEW_WITHOUT_TAG,AUCTION
7MLE9R1WRL,4842.85,KPVTONI2WPERO1RK82PTSPECI3LYS48DUYW4985QPUNPZ694FL,3.9,59,BEAUTY,NEW_WITHOUT_TAG,BUY_NOW
VV5VD2MRXK,751.77,6AAB76JGN8YEZHEZUBKLW6YOMZPU78TLR81J2QQMG0W5K63WEW,2.72,11,FOOD,USED,BUY_NOW
RQH6LTSQGP,2734.57,51GY2O2W4R6DZ7TFN3FK1HYIJNQM0E59OOFDJ62XX8KTNC5SZO,2.1,48,AUTOMOTIVE,NEW,BUY_NOW
7CKCJ8N8EV,3465.56,BS3D3S6XP0EWKMW4F2JWMAA6QMQ2GVQFP4F1K83TOLQT73QN77,3.85,9,ELECTRONICS,NEW_WITHOUT_TAG,BUY_NOW
Z4YITPJJCS,3420.01,OLFP54BWQB3QFO1068J4KGV5690DCNGSCWV2WSK5CNUA87IGUB,1.98,96,ART,NEW_WITHOUT_TAG,AUCTION
ATWRTDYKD7,4049.23,H2BU1L1ZT8KHSELCH0KK394ULN2F226AFYDV0W23VW15QV7VK2,0.83,53,HEALTH,NEW_WITHOUT_TAG,AUCTION
IKQW73BY6K,1981.34,SPYDZ7V1VSB1B7KKPZW63MPMWQY20VJ614009OYXPBC6XBDYSM,0.36,31,FOOD,NEW,BUY_NOW
7Q07EDD9VS,318.81,PBQ4261XV5VQJHQBE9HJYW35DPVTP0SMEHLXBJVFU0L4QJ0WBJ,3.77,61,AUTOMOTIVE,USED,AUCTION
M7SVT71BXU,2364.91,15JIG1JUU8ZQORQLFQU377EVB2ATDC1UJSVK35581HYNY2XFBG,3.34,5,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
NISGRCJ4RK,96.69,5L672A0U1N49OWQX2HYIKGD40JTN5C5UMUZ9IHA4Q2WPEPVJBN,4.37,58,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
J8Q6Y1A50P,4632.35,OO8GNV6AUVNJTWXIVJOLJ4V76E6521D25L0UNC8I2CAQDD6VK4,1.96,23,ART,NEW_WITHOUT_TAG,AUCTION
2S2MKO8PQ5,1025.01,CJKFXFWYC4L4XG4YUPGOXT3IKHT553ANBNU7TN4WWNX8801TVO,0.81,40,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
W8WDGKY9LL,3851.1,9L8EZ4RHZ6FTAW718UIBTCX55DT51XN3NVEGPXK0A1BOQPIXI2,3.07,63,SPORT,USED,BUY_NOW
TRUWP17H56,588.82,6Z6L0R3XSDF82AXJQ5Z7DTWEK463TXELY6HOPHC241PZIJ8FV0,4.8,5,ELECTRONICS,USED,AUCTION
K1RDEF7RN6,3873.33,W6QQ1HUYMKQ77P4KCA2A4O2006QX0H5RMLIR8ICBJD5GO7RZVX,3.05,26,BEAUTY,NEW,AUCTION
2IG6U9C3E8,1686.97,3NP3FGZIZVPJWESQNVCRMBCL4DNY68TFGZOW1YLWPXQ2PDUS95,4.18,39,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
SRUEWL8OPB,3328.1,JJNK4O1EI34C85XVQ7FVIO45A4MYSXSX03GBQWL77SX53KJSKO,0.94,29,ART,USED,AUCTION
N7VY1U529L,4178.18,NDBQ98CXJZ9LHFPJPTR1E1343MIX61YSS1X566HNMVUXSJRUFN,1.25,60,ELECTRONICS,NEW,AUCTION
011GFRL9J9,3590.46,06XHJ34EDGINJL6QUZN2W2TQRQIQ87CAVH0OSYF5UHJV9CS0Q1,2.6,36,BEAUTY,NEW,AUCTION
VAF9ESDLCX,4568.16,FAD4QR3GEMLFQJHO7I7HLI4YCCNOTYWKH43OUOAMSI6HUN7906,3.27,13,HOME_AND_GARDEN,USED,BUY_NOW
78KG4X8YZA,4693.96,5PI9IQF7MW8VHMVEZM7FUQWB7867LJZAQL3FDE110D39XSV4NO,1.72,72,HEALTH,USED,AUCTION
M0V8ZXDKIL,2567.06,GIN9GBQV4G3MMQEVQWG3YVFL8K0W1G5R7Y4KN3WDFMGVS4ZFKO,3.64,89,FASHION,USED,BUY_NOW
M3NGJ1T79C,2934.25,I5N8671I2NXHHRRBMYDF441V6G8RE74VC4DKJNEW1LGUXM6AUG,2.12,87,ART,NEW,AUCTION
FNLN2SBCGL,851.31,KDSYWMW5PA7JVB9QDHOZKX7CEG59W1E3V5GE4AATCN08B3GD7C,3.9,54,FASHION,NEW_WITHOUT_TAG,BUY_NOW
M35V6KZFVS,4801.11,GW5UPD9AEGKQHRJZHFFR23UQQF7WDXC97V2FEXXQI9HGN0MKAS,3.65,72,BEAUTY,USED,BUY_NOW
QYXXV6EUJM,4658.66,SGDO64PH8IR116L1MCQYSJH8VE2VGTRSVR0TD0OAQZT3YPIVI2,3.16,70,FASHION,NEW_WITH_DEFECT,BUY_NOW
5PBFPRV0AQ,757.58,IT0S0K3TO0BQCMVDZBLXW7M6R9XYWZFAW7VG0K2ZR80H651VL3,4.91,43,FASHION,NEW,BUY_NOW
SATAJKBN0W,2166.88,U9O0O9ANSK115HTC1XS4KM2Q39CLTVSKAKNG6XWHNG5SYMS5NN,3.65,85,HOME_AND_GARDEN,USED,AUCTION
FN7PB6HW3Q,1661.12,08GHAYRRVWH340K5VDVUYKRK8M60NL2L2DOW9GNOFOW4O2BM37,1.0,10,FOOD,NEW,BUY_NOW
Z55NI3MD1P,4559.37,9H9BKYW5H7C8ROVFM912GHICS0QQ09YGXICQQK5V39G7WMMWG3,0.46,100,FOOD,NEW_WITHOUT_TAG,AUCTION
HK1V3C55XD,4937.19,COO4OYUQR0T2HX02X8JQ58PVGC2W1RXF521CER2GDYZ5SJF75B,0.65,1,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
WS5BTC3I1B,979.01,7VO49X5DL8LKENTH6UP964WBOU4MWJLENEWVV0T13WIJGN0IY9,0.23,50,BEAUTY,NEW_WITHOUT_TAG,AUCTION
16DUYNN6F3,2882.2,CMJSQVFVXZAEA6E1KWVDP470VL4044DIA6C4S0KVMH8WSOHIYR,1.84,32,ART,NEW_WITH_DEFECT,BUY_NOW
QXNSSNV68Y,255.2,5CQ3R48SE8HE9CV9PE38DNZ683VHOSFV7GPC8S8X6389ZK48I1,3.83,92,HOME_AND_GARDEN,NEW_WITH_DEFECT,BUY_NOW
AY16LSQAWD,4469.54,STBFBFZ0QSYXYWUER8XK49B7LEIZ3I6QYBTRO1VWRCVQDXK4N0,2.52,8,BEAUTY,NEW_WITH_DEFECT,AUCTION
43Z3FNEA88,342.54,V0TM8J3LGZQRIQ1CFR1007Y0XON5XJBQVJZDJIFKR45ZLXFHF1,3.98,2,BEAUTY,USED,AUCTION
T4IXIXB647,1942.38,NQTI2AQP6E043XAX4U45RVSD2I3TZPSNBT58PN1PTWUCDOS0IU,0.24,81,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
RLJMTWQ5GX,1221.43,OO4YDKZGCH07EAV2QLI6LHDTN5NFTFNLLC1TEFJIQOTY1BXGUX,2.0,85,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
U9Z9DQ03JQ,4837.42,LWWUD1WMAZTD3JQII548COCJP9O1KYOXJADRDEC3ZL5O0QGO7H,2.33,56,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
CZ6UE8V0BJ,3350.46,YF4H7OWY3KE0YBJVNI3QMSQO97415M567IF1L180YQ7UJTNAYF,0.45,76,FOOD,NEW_WITHOUT_TAG,BUY_NOW
X9FR1V957L,4726.84,X5MCYVR89Z05DWBMSG9HXTHN8MD6878OPHOF49S4J8NK51WXJV,0.03,4,ART,NEW_WITHOUT_TAG,AUCTION
Y1E0SQWSJO,4304.46,GGB4OL77MZX8MHYLMC7A3H7O4Y3EZXQFBLIXK08RGH5VI3HOFG,1.15,45,HOME_AND_GARDEN,USED,AUCTION
P9YKNYZORT,2854.19,812HDXJXNI34VVKTBQ0DRNILTRYBU6UX0FG23AQKR9MUFI7WBB,4.91,73,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
9ENFXSU23R,2440.91,KJXIDL0V8H7WG6XD833A5UI4LZ2548EQJ313CX910WQ0Y59E5V,1.96,100,BEAUTY,USED,AUCTION
SFICODPMHC,207.36,EWG0TLO31RS56O2V9M9OPH3QAO5BM2X9ZTJ4G1O1PBISQDS9KB,3.56,77,FOOD,USED,AUCTION
PQF5MFOKNY,3823.69,7XT0ZTH743045250KU1G1V5CVEPFNP3OAL68UFYP25WL73S4ID,2.46,55,AUTOMOTIVE,NEW,BUY_NOW
